product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Patent leather bag -  Women | Mango USA,MANGO (US),https://product-images-cdn.liketoknow.it/tPIT8d7fFvZcoJDXROHi5.SZpgaMA84UmQuEJ0EZ_mHAA6fvihxZMXgzPowA18hBqbwuUl_6hzBwhGAneLcGT1mqgAj97A1DDfVIpoT3iYGk9uqNmstxXeflACJh.vlsT7kB2tGP2GxHaZoMQCg-?v=2,,Patent leather bag -  Women | Mango USA,159.99,USD,https://shop.mango.com/us/women/bags-leather/patent-leather-bag_57086313.html?cjdata=MXxOfDB8WXww&utm_source=4441350&utm_medium=affiliate&utm_campaign=CJ_USA&cjevent=f3a5c7ff576111ee82ca48e10a1cb82a&utm_term=.MzMzNjM1LTExNDQ.f3864632-5761-11ee-88d9-031957cc3236,10,0.00,0,0,0,0.000000,0.000000
Malachite Flatiron Earrings,Kirna Zabete,https://product-images-cdn.liketoknow.it/C9efSRsgXiFdM9BBrMrZl1E_4Idwtm0uDdPJCEK7xn3K_5JYK4OxnXkI0h63f7m8dzjpP.63wNJ07gSuZvVbPUr5cXsZpViVlAwFCto0nvSRQfmGsDz6GYpcMsVN2wV2NbeaSuyyEbaTSsWaDI.C8qb9y1JzzaM-?v=2,BOW49PFM-GRG-OS,These stunning BOWEN earrings feature malachite hearts set in 18k yellow gold with white diamond on the earring wire. Malachite hearts are known to protect the wearer and travelers.,2300.00,USD,https://www.kirnazabete.com/collections/the-best-from-beth/products/malachite-flatiron-earrings?variant=40134750011469,2,0.00,0,0,0,0.000000,0.000000
Dolce&Gabbana Leopard Print Tie-Neck Chiffon Blouse,Neiman Marcus,https://product-images-cdn.liketoknow.it/OssF9BEz6nl.X1rdOxLrfRrUu7nPNCfv7MziuTub2McytFAbtCbw6kSePcYCY1r3NmngM9Sft_P5CH1ORofPOy4FgiuiN2k_OP6JpW6BnzdL1N4A4fnxBZyX_L20NWO8BddFzVmy9Ds.i7ZV_3dU8NhEyiBrq0BTQ0PR6vlXyg--?v=2,,Get free shipping on Dolce&Gabbana Leopard Print Tie-Neck Chiffon Blouse at Neiman Marcus. Shop the latest luxury fashions from top designers.,1995.00,USD,https://www.neimanmarcus.com/p/dolce-gabbana-leopard-print-tie-neck-chiffon-blouse-prod264220120?childItemId=NMB8MHJ_&msid=4604419&position=29,5,0.00,0,0,0,0.000000,0.000000
"Mexico 66™ ""Gold/White"" sneakers",Farfetch Global,https://product-images-cdn.liketoknow.it/PEAkUjhsSFwY6yfEYyNM3NDkfbzFOOND3hIHGkTHT1rtXUxBDgAVV9cNnCLTpsIenZDoeM4FSGHUqMngES3P5E2ufUQGAx7IU1UpGmo1aM8cXZqcA57NUsqyMNAGf3Gb_Ue_zlmT00yPEgA-?v=2,,"Shop Onitsuka Tiger Mexico 66™ ""Gold/White"" sneakers",221.00,USD,https://www.farfetch.com/shopping/men/onitsuka-tiger-mexico-66-goldwhite-sneakers-item-21684839.aspx?lang=en-US&fsb=1&size=21&storeid=11218&utm_source=google&utm_medium=cpc&utm_keywordid=72043145&utm_shoppingproductid=21684839-21&pid=google_search&af_channel=Search&c=1449654389&af_c_id=1449654389&af_siteid=&af_keywords=pla-424364973288&af_adset_id=60554505110&af_ad_id=277393252754&af_sub1=72043145&af_sub5=21684839-21&is_retargeting=true&shopping=yes&gad_source=1&gclid=CjwKCAiA0syqBhBxEiwAeNx9NwkXX6RztOCBOQoq9qWa8ixm-j1Oz6YLHEy0u4pgFvvLXtMBMa0qmxoCThsQAvD_BwE,130,0.00,0,0,0,0.000000,0.000000
Cropped lady jacket in textured bouclé,J.Crew US,https://product-images-cdn.liketoknow.it/FW2Ofv01tzJyrQRTapMTfpmBVfHd_GPaaya3HGrnkg8nOR6sMJINYa_ETfjplYMxyBDbM5rTyW1kT9r85AgpZtfHPKBBSaHAAH5b7iI09ke3e753wFpLTbKWrBcZPvxiC7wVEjI-?v=2,,Shop  for the Cropped lady jacket in textured boucl&eacute; for women. Find the best selection of women womens-categories-clothing-sweaters-sweater-blazers available in-stores and on line.,178.00,USD,https://www.jcrew.com/p/womens/categories/clothing/sweaters/sweater-blazers/cropped-lady-jacket-in-textured-boucleacute/BS962?display=all&fit=Classic&color_name=black&colorProductCode=BS962,10,0.00,0,0,0,0.000000,0.000000
Dries Van Noten Sarean Pleated Floral Midi-Skirt,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/ufOYHF0E.Kgg7YRsWywESl1i9I.D3sWuiOHH446sQ6tL3h9t9OYEWDn3.tVUY3nZprHgG6zwzaJJEk.DTKq3tH_MRO434nUo9vjTjBDw0YudOq3wJE6NoriP_RmZrNTS0QSR90j6b36mf4aHXKTWVABmGdVNrcZobTZK19HO6wsey4eB_jgonBcb8CthfRtvcRg6vIMh5g--?v=2,19307883,"Dries Van Noten explores the relationship between a wardrobe and its wearer in this romantic collection for his eponymous label. Inspired by luxurious garments of the past that were made to last, the acclaimed designer presents vintage textiles with hand-constructed details, precise tailoring, and layered silhouettes. This Sarean midi-skirt offers a pliss&#233;-pleated outer and an abstract floral print.<ul><li>Banded waist</li><li>Concealed side zip closure</li><li>98% polyester/2% elastane</li><li>Dry clean</li><li>Imported</li></ul><br><b>SIZE &amp; FIT</b><ul><li>About 35"" long</li><li>Model measurements: 5'10"" tall</li><li>Model is wearing a US size 4</li></ul><br><b>ABOUT THE BRAND</b><br><br>Designer Dries Van Noten was part of the Antwerp Six, an influential group of fashion des...",775.00,USD,https://www.saksfifthavenue.com/product/Dries-Van-Noten-Sarean-Pleated-Floral-Midi-Skirt-0400019307880.html?dwvar_0400019307880_size=40+%2810%29&dwvar_0400019307880_color=LILAC&site_refer=CSE_GGLPLA:Womens_Dresses:Dries+Van+Noten&country=US&currency=USD&CSE_CID=G_Saks_PLA_US_Women%27s+Apparel_Designer_High+LTV:All+Women%27s+Apparel+Designer&gad_source=1&gclid=EAIaIQobChMI-rKak5LAggMVUs_CBB1J1ABBEAQYAiABEgI8UPD_BwE&gclsrc=aw.ds,2,0.00,0,0,0,0.000000,0.000000
Freedom Waterproof Snow Bib Overalls,Nordstrom,https://product-images-cdn.liketoknow.it/RXqvPaXfwvM7SHlF4YQilDi.6adfFgU6wtavbce5MSE.RURgH0yFI9kxv9pMoCs2IHsfD2MCrQR6EakmBzNHtaz1hY76Siyw6F7NOy8T46azC.gRNF0CBpAPUpKPgG1tX2UZI2MI8CE5atUKGUQ7xVeVeyS7DwwVClNH3HB0vKuv68pj4nc0f8kEA46m3KY6m5ANa21K89__yNzdIr03?v=2,,"Free shipping and returns on The North Face Freedom Waterproof Snow Bib Overalls at Nordstrom.com. <p>Stay out on the slopes all day in these waterproof, breathable DryVent™ overalls with reinforced kickpatches that provide excellent durability. Articulated knees and adjustable suspenders keep you moving freely, and a variety of zip, cargo and slip pockets help keep everything in place.</p>",175.00,USD,https://www.nordstrom.com/s/freedom-waterproof-snow-bib-overalls/7168307?color=PINK+MOSS&size=x-large+regular&utm_content=34014205859&utm_term=aud-1024105538094:pla-261166329988&utm_channel=low_nd_shopping_standard&utm_source=google&utm_campaign=662927206&adpos=&creative=145518921040&device=c&matchtype=&network=g&acctid=21700000001689570&dskeywordid=92700049880705250&lid=92700049880705250&ds_s_kwgid=58700005465929393&ds_s_inventory_feed_id=97700000007631122&dsproductgroupid=261166329988&product_id=8811073&merchid=1243147&prodctry=US&prodlang=en&channel=online&storeid=&locationid=9033325&targetid=aud-1024105538094:pla-261166329988&campaignid=662927206&adgroupid=34014205859&gad_source=1&gclid=CjwKCAiAmZGrBhAnEiwAo9qHiWgoQOaPEUR-aoI0EN2hALqLl06Z2IBzmMYhc8Lm4rLUS3XN-45XJBoCJG8QAvD_BwE&gclsrc=aw.ds,19,0.00,0,0,0,0.000000,0.000000
Florence Sequin-Fringe Maxi Skirt,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/fmb1CibSMbiohQYxoEYb3SwDIFRwwLEx_V7niVp9BTaKmPN2t3PL3S8aXtC7K0xfTIEMPeS2DhHbbh0YdiIrjRmNlIkozCMHyNC0nzJ2vnGueCY4922FxYcpDXP75YRO_fah9gsp6OP7IMVzrjtNWSTtAEWZ2Ks58eHyaeU6YE1RcohW_Gbbiij5tAXqKMVjVON9mWSULLB4IkS68XvXRuKxBA--?v=2,19320859,"Tanya Taylor's Florence maxi skirt boasts a drop-waist design and sparkling sequin fringe trim.<ul><li>Dropped waist</li><li>Side-zip closure</li><li>100% polyester</li><li>Lining: 95% polyester/5% Lycra&#174; spandex</li><li>Dry clean</li><li>Imported</li></ul><br><b>SIZE &amp; FIT</b><ul><li>About 36.5"" long</li><li>Model measurements: 5'10"" tall</li><li>Model is wearing a US size 4</li></ul>",645.00,USD,https://www.saksfifthavenue.com/product/Tanya-Taylor-Florence-Sequin-Fringe-Maxi-Skirt-0400019320857.html?dwvar_0400019320857_size=2&dwvar_0400019320857_color=SPARROW+GREY&site_refer=CSE_GGLPLA:Womens_Dresses:Tanya+Taylor&country=US&currency=USD&CSE_CID=G_Saks_PLA_US_Women%27s+Apparel_Dresses:Dresses&gclid=Cj0KCQjwvL-oBhCxARIsAHkOiu11xAGvhK1Bx6ZFcjiMtjIPVbDkQpwMHDglucd5tNuNulds207KkQcaAglhEALw_wcB&gclsrc=aw.ds,53,0.00,0,0,0,0.000000,0.000000
High-heel cowboy boots - Studio,Massimo Dutti (US),https://product-images-cdn.liketoknow.it/pRs94GFluYUOCNATE0_ktKK9S3_82Fuw0lMq25qEzNGUOEEa2ziXK5r02.TbSPI8NwSYDmPFzWfwtnW6XngMmhtVYloUisx9pUasuIFs_k9V6YMUJRaB4kSxgZaw8Jd_WL2YuXnnVxbuJs4792oyXCc87DUVg.ieVKGc11bnvcNMThqQohJ_O.si16E7WJYRvEubLh4WqMQzkNkkhHy_GI4SqJqsx1i94yzmH3pl2oZY5AGjd9XljcUWJIMb_k74leu3cKIt?v=2,11171259-I2023,Fall Winter 2021 null´s High-heel cowboy ankle boots - Studio at Massimo Dutti for 279. Effortless elegance!,339.00,USD,https://www.massimodutti.com/us/highheel-cowboy-boots--studio-l11051259,157,0.00,0,0,0,0.000000,0.000000
"XGIMI MoGo 2 Portable Projector, Mini Projector with Wifi and Bluetooth, 400 ISO Lumens Movie Pro...",Amazon (US),https://product-images-cdn.liketoknow.it/x_wwch68m9O.FkdH0RRyNaJFkBByEwHzNz9WdG3qVjk.6m5v5dqo1EWuJ540gQJDrs7wTgq2wocjSTHmXVovIiM.nBitDB0Qo55w7N32iOSQlhy2i1OToEpU?v=2,,"Amazon.com: XGIMI MoGo 2 Portable Projector, Mini Projector with Wifi and Bluetooth, 400 ISO Lumens Movie Projector, Android TV 11.0, 2X8W Speakers, Auto Focus, Object Avoidance, and Screen Adaption : Electronics",249.00,USD,https://www.amazon.com/dp/B0BWQBDVTN?ref_=cm_sw_r_apin_dp_CS3FJAVMZ0N74M859QG1&language=en-US,110,0.00,0,0,0,0.000000,0.000000
Alice Straight-Leg Jeans,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/Ci_ycszO0zGgRXc5mRVY1GzfiohblaBCat6iyMHP879QVIPPFUx1VgryfSac6QVYWY74MEy4uTULp3bkchvWfc4NIG9xZiq81MPrXPaks267YZ5r4fiX9Zv6DQtaLbY52FfVJfr1yUyR5VWraFzdi4O1u6pq9vyiN8s.9A_IxcVW1gqA3AtYL1qMM2jwP3NnP.PtBXmekc03yT0-?v=2,19580254,"R13's Alice jeans are crafted of rigid Italian denim and feature a straight-leg silhouette. Classic five-pocket styling and fading down the thighs define the look.<ul><li>Belt loops</li><li>Five-pocket style</li><li>Zip-fly with button closure</li><li>100% cotton</li><li>Machine wash</li><li>Made in Italy</li></ul><br><b>SIZE &amp; FIT</b><ul><li>Rise, about 11.25""</li><li>Inseam, about 33""</li><li>Leg opening, about 9.25""</li><li>Model measurements: 5'10"" tall</li><li>Model is wearing a US size 4</li></ul>",575.00,USD,https://www.saksfifthavenue.com/product/R13-Alice-Straight-Leg-Jeans-0400019580248.html?dwvar_0400019580248_size=27+%284%29&dwvar_0400019580248_color=AMBER+BLUE&site_refer=CSE_GGLPLA:Womens_Clothing:R13&country=US&currency=USD&CSE_CID=G_Saks_PLA_US_Denim_High+LTV:All+Denim&gad_source=1&gclid=CjwKCAiA0syqBhBxEiwAeNx9N8uxASvxwEzkRv4cCl_9W3E2Nq7ZaOfgD_uQpGAuer1XOo-TPVr1SBoClwYQAvD_BwE&gclsrc=aw.ds,23,0.00,0,0,0,0.000000,0.000000
Apple AirPods Max Pink MGYM3AM/A - Best Buy,Best Buy U.S.,https://product-images-cdn.liketoknow.it/X4Fh4mXM88H7atBdZ3KohQCJyE4kTodVDNj6M9Mif82prYxdHOuceldgl_ankDdFf.SbHOW_LHdeQxqdJ6FivI6bR.Xah6Kwc49ZQM1MrAh1br0WlmRgLoE1Oi7C75VYhGyUif_I9eQg0w9LXXY-?v=2,6376546,Shop Apple AirPods Max Pink at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,0.00,USD,https://www.bestbuy.com/site/apple-airpods-max-pink/6376546.p?skuId=6376546&extStoreId=447&utm_source=feed&ref=212&loc=1&gad_source=1&gclid=EAIaIQobChMI-aHal966ggMVDSmtBh3poQWWEAQYBSABEgLqTfD_BwE&gclsrc=aw.ds,106,0.00,0,0,0,0.000000,0.000000
AGOLDE Dame High Rise Wide Leg Jeans | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/kv3ZkUUeEuVutLnfi8qfBKmyWpFDzWmx_CZc6e_qXOoU4qkYUQC2SlMrnaFcy1qV9qUz0dM_Ri6ml5ZUQ9AtdzLJD17lvSZbCLikLwR5SXHNZE0jm3fIyOds6cl_G0vIIPKde03Ywqqeb8_Ycv9yVYBsgaU1hxrl31bJT0qeCIkM0zlK65LAFwOLDU_z3g6sHxJtzv3ch9amKYvFGmUYKsDjwPC4YiYArXfnvUgbODQA?v=2,,AGOLDE Dame High Rise Wide Leg Jeans | Shopbop,258.00,USD,https://www.shopbop.com/dame-jean-high-rise-wide/vp/v=1/1538633322.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Dame+High+Rise+Wide+Leg+Jeans&colorSin=2054461962&fm=search-shopbysize-viewall&ref_=SB_PLP_PDP_W_EP_2,1,0.00,0,0,0,0.000000,0.000000
CHLOÉ Nellie leather and ribbed cashmere-blend ankle boots | NET-A-PORTER,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/a_3armOZ.Eb6VRD2Wd9GPzYC25GOv1P9TfPJWX7wDblbmm2Zz8NKj2JKsA4GXYRt5q8z2IMs.k.CYSgpBCi8bPJXHriYpfh0KEcqFY309SLTDPnr8S7ZzKNT5569VrelhRs8Jp_ZxrzHzA--?v=2,,"Shop CHLOÉ Nellie leather and ribbed cashmere-blend ankle boots, Explore the latest CHLOÉ women's collection today on NET A PORTER",1250.00,USD,https://www.net-a-porter.com/en-us/shop/product/chloe/shoes/ankle/nellie-leather-and-ribbed-cashmere-blend-ankle-boots/1647597309795701?cm_mmc=sea&vtp00=GOOGLE&vtp01=SEAU&vtp02=19857155974&vtp03=147722159192&vtp04=&vtp05=&vtp06=pla-576145237592&vtp07=&vtp08=9033325&vtp09=&vtp10=g&vtp11=c&vtp12=651848573010&vtp13=&vtp14=pla&vtp15=689071428&vtp16=3074457345626217314&vtp17=US&vtp18=en&vtp19=576145237592&utm_source=google&utm_medium=cpc&utm_campaign=GOO:NAP:AM:US:EX:ENG:SEAU:PLA:SLR:MXO:NEW:WN:CHLOE:LV0:LV1:LV2:XXX:22::&utm_term=pla-576145237592&gclid=Cj0KCQjwmvSoBhDOARIsAK6aV7hzsYZTtgTHN2Uc1ky451cyjLXEPZr0LzurHgKpMa4JwHhNh72_LWcaAmSzEALw_wcB,42,0.00,0,0,0,0.000000,0.000000
Brooke Sienna,Miron Crosby,https://product-images-cdn.liketoknow.it/wXYtu3N0_fwCd5X8YeoeHqp4mxL6H94Lack2lCKtdMEmNvNG_Qcaxwppf5_Tc6ESHxmxVB7bGVo5hxCG6dhP2X80KiJvoNc4ivMocM7xKvJHWsgNkWPfWcuJlGk6f.0zZb55xqUHs_MTR.RcbRI1ObureLO88kJg_cj74vmD5Vk5wy_M6Y8m6_pt6eaAXA--?v=2,WB-BROK-SIEN-0050,"Our most popular boot and the backbone of our collection, Brooke is a subtle stunner with endless versatility. This eye-catching shorty boot is magnificently detailed in sienna-on-sienna kidskin and boasts our signature jumping stars – an homage to the starry West Texas night skies under which we grew up.",2195.00,USD,https://mironcrosby.com/products/brooke-sienna,11,0.00,0,0,0,0.000000,0.000000
Jadia Embroidered Cropped Jacket,Banana Republic (US),https://product-images-cdn.liketoknow.it/CGQWGzqKHLanuB42blojHqkWZWkwjOsnM5ZbAqeJaFhfNTe5WfNrzxhZdIKFS4_463.3_Jkhheh0Xc4fP84zZnO5lAjyiODhzseZC1arFNhFDD1aKYYLtDQbshPc4XuWYA--?v=2,,"A showcase for crewel-style embroidery and soutache trim against the background of Italian fabric, this open-front jacket borrows its silhouette from bolero styles. Warmer: Quilted lining. Semi-fitted: Expertly cut for a not too tight, not too loose fit. Slightly cropped. Fabric sourced from Italy's Lanificio Fratelli Balli Mill. Stand collar. Fully lined. #754525",500.00,USD,https://bananarepublic.gap.com/browse/product.do?pid=754525002&vid=1&searchText=jadia#pdp-page-content,10,0.00,0,0,0,0.000000,0.000000
Massimo Dutti United States | Men & Women's FW Collection,Massimo Dutti (US),https://product-images-cdn.liketoknow.it/lka9XMmMOyxBX2zxKTbiy_Vtx0R2l_YYjOfRUKp11qCTASaKrooHl4WYcBrIoIRbUXatI736OJQFFs.Dh.b1V0R7BTvFfuBTKQMPfqj9y2iTQxto5fq2GTQRbfDoM_urBOjlIsdEE2kGWNRE.CcVU5O4dwqfFBBRSLUFm4790fFMqZJD3.K77wohiG0HOO05pHQ6H3E_snUzry_ysLAuiFMzolob7ZSlItwOsrs08ADcVOFuDCjnXFamCCDKFP8c2gP8Ngb.aA--?v=2,,"Discover the latest fashion trends in women's new shoes, clothes and accessories for Fall/Winter 2021 at Massimo Dutti: elegant boots, coats and jackets.",149.00,USD,https://www.massimodutti.com/us/knit-bomber-jacket-with-stripe-details-l05748601,63,0.00,0,0,0,0.000000,0.000000
TUMI Voyageur Halsey Backpack - Macy's,Macy's,https://product-images-cdn.liketoknow.it/uSbWm1O836ceV7e1Ar_lf9JlvBKJAIPe1lsL8ECLgkZCd04zh9n2oaPtuvbW8J_E7OY3h1IPix.TsuK57K8hN5LodwxRJSYODftQLIakueJBNumq47OK2RaS1jD5jmnZzSdJ8BwkDFc5axi8pLAFwAigSeVKByncExF8js.zFyAWSCTn6.HcK0tTpl4WrC1qGDvfVXpFLNxTXJU82VqW?v=2,,"Soft and roomy, this lightweight backpack is ideal for everyday use and travel. The thoughtfully designed interior features multifunction pockets to keep your daily essentials organized and easy to access.",425.00,USD,https://www.macys.com/shop/product/voyageur-halsey-backpack?ID=15673163&pla_country=US&CAGPSPN=pla&trackingid=509x1055831353&m_sc=sem&m_sb=Google&m_tp=PLA&m_ac=Google_SH_PLA_Luggage&m_ag=Tumi&m_cn=GS_Luggage_PLA_Restructure_High&m_pi=go_cmp-20235584561_adg-148228079685_ad-660695340648_aud-1393454050266:pla-2082030130033_dev-c_ext-_prd-883509102457USA&gad_source=1&gclid=CjwKCAiA98WrBhAYEiwA2WvhOqe5jNtg12hpOWtWqMYWQ8Xt3LsAUZfnGqTVDOUXEvohXpABCuA63xoCdRQQAvD_BwE,2,0.00,0,0,0,0.000000,0.000000
Super Nuke two-tone padded shell down ski jacket,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/mjbqW748S9Yozk7inLwjdcfzktXi3gKFl0HY38buJfkD5HXclo.UhYD2oMJ_JMeOQutBAG5VX1Y2KdNBZuQExz5f50LW5brRHkJdLXdh2TGTvs40ndgrwiJcOTwsasO1ruOklsOpIuC_CA--?v=2,,"Shop AZTECH MOUNTAIN Super Nuke two-tone padded shell down ski jacket, Explore the latest AZTECH MOUNTAIN women's collection today on NET A PORTER",1850.00,USD,https://www.net-a-porter.com/en-us/shop/product/aztech-mountain/sport/outerwear/super-nuke-two-tone-padded-shell-down-ski-jacket/1647597314136725,94,0.00,0,0,0,0.000000,0.000000
Bare Satin Slingback Sandals,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/CbEW8U8DZPqJZb4fjbFkiSP9XWxOXoKDmdAdXwZmCrvQHqRgrUf69Rsi5KJMt0zm_ukax0jnWTRgmID2lbomT6mFVpeQJS4ZqefEdlFg2lCgAt54.xaZVyzI2kkopNmUJhmw7OIJ3U7c1e2vqTKrNK.JMqQgbsRPoRHo8Z5QSW3yYKLpnhTX7piPfABKv7Orw5I8n1FcpGalLHl57Q--?v=2,16598858,"Made in Italy of luxurious satin, The Row's Bare sandals are designed with slim barely there straps. This minimalistic pair is anchored by a modest mid-heel.<ul><li>Viscose/silk upper</li><li>Round open toe</li><li>Adjustable slingback strap</li><li>Leather sole</li><li>Made in Italy</li></ul><br><b>ABOUT THE BRAND</b><br><br>Synonymous with impeccable minimalism and high-quality tailoring, The Row came to life in 2006 under the helm of Ashley and Mary-Kate Olsen. The clean, wear-forever shapes crafted from refined fabrics&#8212;and the sleek, simplistic range of shoes and handbags&#8212;can only be described as timeless, quiet luxury.",790.00,USD,https://www.saksfifthavenue.com/product/The-Row-Bare-Satin-Slingback-Sandals-0400016598852.html?dwvar_0400016598852_size=37.5+%287.5%29&dwvar_0400016598852_color=BLACK&site_refer=CSE_GGLPLA:Womens_Shoes:The+Row&country=US&currency=USD&CSE_CID=G_Saks_PLA_US_Women%27s+Shoes_High+LTV:All+Shoes&gclid=CjwKCAjw-KipBhBtEiwAWjgwrIEAnh6KrV-CIzk-4z2U4Ciq4MV_Mbn9DA0OXryV7cmLHKDAPbVXPhoC9VoQAvD_BwE&gclsrc=aw.ds,3,0.00,0,0,0,0.000000,0.000000
Search: Rhinestone bag (11) | Mango USA,MANGO (US),https://product-images-cdn.liketoknow.it/z1YuEreUv5GwPj6bm7ckwqsJejeFgTKkVhJLSYGZz8Eu0dTBkunxiXL2L8KR1q0Sm3_i0g7qGL3IunObM_WvSt_R.oYg7xb_QjMEsqCTsEIqxgsfAt5ySsBbJZ71ectjPlM0SXJWr4hwQ8iUNBuKjPkclaXerElApiVTGTGk7jeeZa1JH8qDHiCu?v=2,,Search: Rhinestone bag (11) | Mango USA,49.99,USD,https://shop.mango.com/us/women/bags-small/rhinestone-shoulder-bag_57095794.html,200,0.00,0,0,0,0.000000,0.000000
Screener GG-logo leather trainers,Matches (US),https://product-images-cdn.liketoknow.it/UkgWqoKUfsaq.iSp_Wg08KBW_rNbYPTEzKPRbC95ebEIZqYrjlyn3oclIfN.mXt8DibKJImrD91EOkF2DAQiH1jr_sQQoAr2XcjQF5lsz3ok3Q8NWeR_?v=2,1469288,"The signature GG canvas forming Gucci's beige Screener trainers is elevated with gold studs, then framed with pastel pink leather and beige suede panels.",1090.00,USD,https://www.matchesfashion.com/us/products/Gucci-Screener-GG-logo-leather-trainers-1469288,3,0.00,0,0,0,0.000000,0.000000
+ Paula's Ibiza Anagram ombré raffia tote,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/gr8LBWv5YL8tNvL_.U_If78CVgT92A6W6g9p4gSmsb7OEJZc_6g_yMRuuJ.IHbmPELBMrUXVT7eb3No9Xc7u8dMMpujzMfjZvi6jy_raJBsqQQl3APt3SnCZvA1.Fu3uDTvg0eoyxdkfwQ--?v=2,0400627582246,"Shop LOEWE + Paula's Ibiza Anagram ombré raffia tote, Explore the latest LOEWE women's collection today on NET A PORTER",850.00,USD,https://www.net-a-porter.com/en-us/shop/product/loewe/bags/tote-bags/plus-paula-s-ibiza-anagram-ombre-raffia-tote/1647597303025227,1,0.00,0,0,0,0.000000,0.000000
DUMAS BLAZER,Nili Lotan,https://product-images-cdn.liketoknow.it/7Lgvm9DERMGv7v6Tfjekv2mC7e.Cf6UKQ7SLHTT6vF5GCCjR9Or0kIxROQXvuuZKeEPreUwVmvIPI6FZuGOroGbtFejqh4cTDf2sIAvsDSofmfCD355ljgHNVJRAbX15Rb94rkHm00nMTGcIhj7H072oumd7FeuKVjPCrED.8_eorKmv8okFzNSxpPUt8xATDuDQuvimDIM__PsBOcLW0tA1?v=2,196373077814,"In one size for spring, we've carried over a menswear style for an oversized approach to suiting. Single button closure with shoulder pads, interior pocket and chest pocket, this is a modern classic.",1350.00,USD,https://www.nililotan.com/collections/jackets/products/womens-dumas-blazer?variant=39988963999862,97,0.00,0,0,0,0.000000,0.000000
X Project U 50/50 Mountain Jacket,FWRD ,https://product-images-cdn.liketoknow.it/F7UWEE6e8tCYi8c0OG950Um.eeAClW_10y7qLkVwfRfhxLwUV91WxzMSjx83cpJZhKH2UlOkjVmfYBjxv6_wRAVmNx4gKPCjStspN49Ko7pQaYC1d28-?v=2,TACF-MO165,Shop for The North Face X Project U 50/50 Mountain Jacket in Concrete Grey & Sepia Brown at FWRD. Free 2 day shipping and returns.,800.0000,USD,https://www.fwrd.com/product-the-north-face-x-project-u-5050-mountain-jacket-in-concrete-grey-sepia-brown/TACF-MO165/?d=Mens&fromGrs=true&itrownum=1&itcurrpage=1&itview=05,31,0.00,0,0,0,0.000000,0.000000
Eton Contemporary Fit Merino Wool Dress Shirt | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/VrQFF9AEKLjgs3HRp5pvEcequClr._1yxkTTaBeh2DimJnFrRjngWIjO39nyF7k5bBaPSsSGdZQ.gtrTC.TXqTtdCRtFCuuUQkhquej.0ekAO9YxPGF3jXdaZtt.KmWgkBCu8Dy1DF6fAgQgr.1PCyV2QjjSxWT.UjAd4Hut4s_42gnvtC5tJTPPregwGJqXoBLRARfPgXGr?v=2,,"Free shipping and returns on Eton Contemporary Fit Merino Wool Dress Shirt at Nordstrom.com. <p>This dress shirt is tailored from soft merino wool in a versatile hue, making it a timeless wardrobe staple.</p>",350.00,USD,https://www.nordstrom.com/s/contemporary-fit-merino-wool-dress-shirt-regular-big/7603125?origin=coordinating-7603125-0-3-PDP_1-recbot-also_viewed_graph&recs_placement=PDP_1&recs_strategy=also_viewed_graph&recs_source=recbot&recs_page_type=product&recs_seed=7603120&color=NAVY,3,0.00,0,0,0,0.000000,0.000000
Loeffler Randall Indy Low Heel Tall Boots | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/Tu8epod6poo6p6FSDZAmy0pJxTr4BIqm5DcWl0XPSesBX2K8MNnHZwrzY4pDTSfLwobuDe4lJhi4om3oQUs2vnOZURQEEuD28dB_1QN.jRc0FyZk2doisW956TcvGmvPr.VB.lLeoQRltUXplybMbMAurlKIgP1kqlvu53MTJess299kWRslMLiT_Dippp9mrCSiinKymfxtjzmZUy69OrlikAhez4X91ADUoXrvYByz?v=2,,Loeffler Randall Indy Low Heel Tall Boots | Shopbop,695.00,USD,https://www.shopbop.com/indy-low-heel-tall-boot/vp/v=1/1504777231.htm,38,0.00,0,0,0,0.000000,0.000000
