Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
7/12/25,"Anthropologie (US)","Sale commission","Tiffany Wendel","Reebok Classic Legacy AZ Sneakers","https://rstyle.me/+iDomvgq8gsH7wRm1nZvW4w","Open","$6.30",""
7/12/25,"COS (EU)","Sale commission","Tiffany Wendel","SHRUNKEN RINGER T-SHIRT - WHITE / BLACK | COS","https://rstyle.me/+wpSIIW123q45rjiS7HMnsg","Open","$3.42",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$4.13",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$11.13",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$2.73",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$10.50",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$1.54",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$1.54",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$1.75",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$2.03",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$1.82",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","-$6.23",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","$6.23",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","-$10.36",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","-$6.72",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$6.72",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$10.36",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$3.08",""
7/12/25,"Anthropologie (US)","Sale commission","Tiffany Wendel","Reebok Classic Legacy AZ Sneakers","https://rstyle.me/+iDomvgq8gsH7wRm1nZvW4w","Open","$6.30",""
7/12/25,"Anthropologie (US)","Sale commission","Tiffany Wendel","Reebok Classic Legacy AZ Sneakers","https://rstyle.me/+iDomvgq8gsH7wRm1nZvW4w","Open","$6.30",""
7/12/25,"Anthropologie (US)","Sale commission","Tiffany Wendel","Reebok Classic Legacy AZ Sneakers","https://rstyle.me/+iDomvgq8gsH7wRm1nZvW4w","Open","$6.30",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$13.23",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$3.43",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$3.71",""
7/12/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$5.88",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.71",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.85",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$13.23",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.43",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.88",""
7/12/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$12.88",""
7/12/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$19.89",""
7/12/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$5.08",""
7/12/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$6.08",""
7/12/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$3.60",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$1.05",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$16.66",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$5.25",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$2.45",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$5.25",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$2.38",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$3.71",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$1.68",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$2.45",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$1.05",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$0.98",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nike Pacific Low Top Sneaker (Women) | Nordstrom","https://rstyle.me/+Q8z48HImTQFJJN7OdXoTtg","Open","$2.31",""
7/11/25,"Anthropologie (US)","Sale commission","Tiffany Wendel","Reebok Classic Legacy AZ Sneakers","https://rstyle.me/+iDomvgq8gsH7wRm1nZvW4w","Open","$6.30",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$2.94",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$1.68",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$1.33",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$1.68",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.94",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$1.33",""
7/11/25,"Sezane Paris - US","Sale commission","Tiffany Wendel","Max Shirt","https://rstyle.me/+17s3TDy1aTW7X7wxEZD4-w","Open","$9.72",""
7/11/25,"Sezane Paris - US","Sale commission","Tiffany Wendel","Vicky Loafers","https://rstyle.me/+4B3RHRMlAyBDNJrLyk4aGg","Open","$17.38",""
7/11/25,"Reformation (Global)","Sale commission","Tiffany Wendel","Clara Cashmere Crew Cardigan","https://rstyle.me/+5E1nAAB2SwrM4HqaRW7z_g","Open","$22.89",""
7/11/25,"Reformation (Global)","Sale commission","Tiffany Wendel","Clara Cashmere Crew Cardigan","https://rstyle.me/+5E1nAAB2SwrM4HqaRW7z_g","Open","$19.74",""
7/11/25,"Reformation (Global)","Sale commission","Tiffany Wendel","Clara Cashmere Crew Cardigan","https://rstyle.me/+5E1nAAB2SwrM4HqaRW7z_g","Open","$20.79",""
7/11/25,"Veronica Beard","Sale commission","Tiffany Wendel","Scuba Slim-Fit Pant","https://rstyle.me/+q2-bLpnGozJtfSau81TFRg","Open","$41.30",""
7/11/25,"Aritzia","Sale commission","Tiffany Wendel","Original Contour Squareneck Bodysuit","https://rstyle.me/+9kjSMTkEnUBSTW1-9ZxxkQ","Open","$6.09",""
7/11/25,"Aritzia","Sale commission","Tiffany Wendel","Original Contour Squareneck Bodysuit","https://rstyle.me/+9kjSMTkEnUBSTW1-9ZxxkQ","Open","$6.09",""
7/11/25,"","Payment transaction fee","","","","Closed","","$1.00"
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$3.15",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$4.62",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$2.10",""
7/11/25,"","Payment","","","","Closed","","$908.81"
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$4.13",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$6.23",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$6.16",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$5.82",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$4.48",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$3.08",""
7/11/25,"Favorite Daughter","Sale commission","Tiffany Wendel","THE FAVORITE BELT","https://rstyle.me/+XWO0w9-8c6bx2JKz30MEHQ","Open","$13.72",""
7/11/25,"Favorite Daughter","Sale commission","Tiffany Wendel","THE EX-BOYFRIEND SHIRT","https://rstyle.me/+toyPX3StZ0MyC5nK7YWqeQ","Open","$26.32",""
7/11/25,"Favorite Daughter","Sale commission","Tiffany Wendel","THE FAVORITE VEST","https://rstyle.me/+IkSL4nwVXiWMFAgqtkBOxw","Open","$26.32",""
7/11/25,"Favorite Daughter","Sale commission","Tiffany Wendel","THE FAVORITE BLAZER","https://rstyle.me/+oopw3_MAlaNezTingKxYng","Open","$48.72",""
7/11/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Knitted pants with geometric print - Women | MANGO USA","https://rstyle.me/+D3aF93O_06r0kMjmdTDL6Q","Open","$2.33",""
7/11/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Knitted pants with geometric print - Women | MANGO USA","https://rstyle.me/+D3aF93O_06r0kMjmdTDL6Q","Open","$2.92",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$1.26",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.43",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$6.93",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$5.74",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$4.70",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$6.79",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.03",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$8.33",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.03",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.08",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Crewneck Cashmere Sweater | Nordstrom","https://rstyle.me/+VVDdZ6DYofS3Lrjg5Ku1GQ","Open","$5.82",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Crewneck Cashmere Sweater | Nordstrom","https://rstyle.me/+VVDdZ6DYofS3Lrjg5Ku1GQ","Open","$21.28",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$13.23",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$6.23",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$3.08",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$6.93",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$6.23",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$6.93",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$13.23",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$13.23",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$10.15",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$3.08",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$6.23",""
7/11/25,"Nordstrom","Sale return","Tiffany Wendel","adidas SL 72 RS Sneaker (Men) | Nordstrom","https://rstyle.me/+Hksqq86UZzK0Hc-7ghZRNQ","Open","-$3.50",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","adidas SL 72 RS Sneaker (Men) | Nordstrom","https://rstyle.me/+Hksqq86UZzK0Hc-7ghZRNQ","Open","$3.50",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.03",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.94",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.94",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$1.89",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$2.73",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.43",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.43",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.43",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$8.33",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Veronica Beard Alanis Kitten Heel Slide Sandal (Women) | Nordstrom","https://rstyle.me/+oGwiRU3SHtJ61mpL3oUn-A","Open","$24.43",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Veronica Beard Alanis Kitten Heel Slide Sandal (Women) | Nordstrom","https://rstyle.me/+oGwiRU3SHtJ61mpL3oUn-A","Open","$4.34",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Veronica Beard Alanis Kitten Heel Slide Sandal (Women) | Nordstrom","https://rstyle.me/+oGwiRU3SHtJ61mpL3oUn-A","Open","$1.68",""
7/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Veronica Beard Alanis Kitten Heel Slide Sandal (Women) | Nordstrom","https://rstyle.me/+oGwiRU3SHtJ61mpL3oUn-A","Open","$3.08",""
7/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.68",""
7/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$2.24",""
7/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$2.48",""
7/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$9.30",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","-$1.75",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","-$13.93",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","-$5.53",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$1.75",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$13.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$4.83",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$5.53",""
